now_time,predict_time,id,lon,lat,10UV
2015-07-01 08:00:00,2015-07-02 20:00:00,F2273,117.9,24.035,7.383139459278058
2015-07-02 08:00:00,2015-07-03 20:00:00,F2273,117.9,24.035,4.57496857402511
2015-07-03 08:00:00,2015-07-04 20:00:00,F2273,117.9,24.035,3.0680268527430945
2015-07-04 08:00:00,2015-07-05 20:00:00,F2273,117.9,24.035,2.58569796052593
2015-07-05 08:00:00,2015-07-06 20:00:00,F2273,117.9,24.035,1.239006626546945
2015-07-06 08:00:00,2015-07-07 20:00:00,F2273,117.9,24.035,6.510518022092607
2015-07-07 08:00:00,2015-07-08 20:00:00,F2273,117.9,24.035,17.105712674087037
2015-07-08 08:00:00,2015-07-09 20:00:00,F2273,117.9,24.035,8.64530983418979
2015-07-09 08:00:00,2015-07-10 20:00:00,F2273,117.9,24.035,6.997761049226898
2015-07-10 08:00:00,2015-07-11 20:00:00,F2273,117.9,24.035,4.705691761846748
2015-07-11 08:00:00,2015-07-12 20:00:00,F2273,117.9,24.035,3.914760827846672
2015-07-12 08:00:00,2015-07-13 20:00:00,F2273,117.9,24.035,3.5255942015635484
2015-07-13 08:00:00,2015-07-14 20:00:00,F2273,117.9,24.035,2.179655843383818
2015-07-14 08:00:00,2015-07-15 20:00:00,F2273,117.9,24.035,1.97733629667958
2015-07-15 08:00:00,2015-07-16 20:00:00,F2273,117.9,24.035,2.0969496787989947
2015-07-16 08:00:00,2015-07-17 20:00:00,F2273,117.9,24.035,4.188519970022462
2015-07-17 08:00:00,2015-07-18 20:00:00,F2273,117.9,24.035,6.68043484999775
2015-07-18 08:00:00,2015-07-19 20:00:00,F2273,117.9,24.035,3.3144145988652065
2015-07-19 08:00:00,2015-07-20 20:00:00,F2273,117.9,24.035,11.564618930276813
2015-07-20 08:00:00,2015-07-21 20:00:00,F2273,117.9,24.035,11.333546333656864
2015-07-21 08:00:00,2015-07-22 20:00:00,F2273,117.9,24.035,7.847578189897492
2015-07-22 08:00:00,2015-07-23 20:00:00,F2273,117.9,24.035,7.491447931136428
2015-07-23 08:00:00,2015-07-24 20:00:00,F2273,117.9,24.035,6.600673115807532
2015-07-24 08:00:00,2015-07-25 20:00:00,F2273,117.9,24.035,7.491153958990678
2015-07-25 08:00:00,2015-07-26 20:00:00,F2273,117.9,24.035,5.179916463234648
2015-07-26 08:00:00,2015-07-27 20:00:00,F2273,117.9,24.035,4.476782811436223
2015-07-27 08:00:00,2015-07-28 20:00:00,F2273,117.9,24.035,5.706457986973359
2015-07-28 08:00:00,2015-07-29 20:00:00,F2273,117.9,24.035,5.173770428954901
2015-07-29 08:00:00,2015-07-30 20:00:00,F2273,117.9,24.035,3.265037874871956
2015-07-30 08:00:00,2015-07-31 20:00:00,F2273,117.9,24.035,3.0371606094720267
2015-08-01 08:00:00,2015-08-02 20:00:00,F2273,117.9,24.035,4.464031299894751
2015-08-02 08:00:00,2015-08-03 20:00:00,F2273,117.9,24.035,4.523630547908059
2015-08-03 08:00:00,2015-08-04 20:00:00,F2273,117.9,24.035,5.06047137020264
2015-08-04 08:00:00,2015-08-05 20:00:00,F2273,117.9,24.035,2.4203508860667524
2015-08-05 08:00:00,2015-08-06 20:00:00,F2273,117.9,24.035,6.436302625163116
2015-08-06 08:00:00,2015-08-07 20:00:00,F2273,117.9,24.035,11.626650564135508
2015-08-07 08:00:00,2015-08-08 20:00:00,F2273,117.9,24.035,14.29340714809906
2015-08-08 08:00:00,2015-08-09 20:00:00,F2273,117.9,24.035,9.487640220530146
2015-08-09 08:00:00,2015-08-10 20:00:00,F2273,117.9,24.035,5.651952307755695
2015-08-10 08:00:00,2015-08-11 20:00:00,F2273,117.9,24.035,4.215286292270461
2015-08-11 08:00:00,2015-08-12 20:00:00,F2273,117.9,24.035,5.376333586477313
2015-08-12 08:00:00,2015-08-13 20:00:00,F2273,117.9,24.035,5.862676865668348
2015-08-13 08:00:00,2015-08-14 20:00:00,F2273,117.9,24.035,5.914349388323844
