now_time,predict_time,id,lon,lat,10UV
2015-07-01 08:00:00,2015-07-01 20:00:00,F2206,118.127,24.31,8.565015098763475
2015-07-02 08:00:00,2015-07-02 20:00:00,F2206,118.127,24.31,6.848037959555469
2015-07-03 08:00:00,2015-07-03 20:00:00,F2206,118.127,24.31,4.671292976640626
2015-07-04 08:00:00,2015-07-04 20:00:00,F2206,118.127,24.31,7.337478323043633
2015-07-05 08:00:00,2015-07-05 20:00:00,F2206,118.127,24.31,7.169159992371077
2015-07-06 08:00:00,2015-07-06 20:00:00,F2206,118.127,24.31,6.807338134143749
2015-07-07 08:00:00,2015-07-07 20:00:00,F2206,118.127,24.31,9.454978583333435
2015-07-08 08:00:00,2015-07-08 20:00:00,F2206,118.127,24.31,12.34424613896882
2015-07-09 08:00:00,2015-07-09 20:00:00,F2206,118.127,24.31,8.3987646748092
2015-07-10 08:00:00,2015-07-10 20:00:00,F2206,118.127,24.31,6.337377337964486
2015-07-11 08:00:00,2015-07-11 20:00:00,F2206,118.127,24.31,4.906733529192745
2015-07-12 08:00:00,2015-07-12 20:00:00,F2206,118.127,24.31,3.7341622379788286
2015-07-13 08:00:00,2015-07-13 20:00:00,F2206,118.127,24.31,2.3673074310398827
2015-07-14 08:00:00,2015-07-14 20:00:00,F2206,118.127,24.31,1.984849039670216
2015-07-15 08:00:00,2015-07-15 20:00:00,F2206,118.127,24.31,1.343517836059236
2015-07-16 08:00:00,2015-07-16 20:00:00,F2206,118.127,24.31,3.801773012077855
2015-07-17 08:00:00,2015-07-17 20:00:00,F2206,118.127,24.31,5.070446605349068
2015-07-18 08:00:00,2015-07-18 20:00:00,F2206,118.127,24.31,6.949241800727863
2015-07-19 08:00:00,2015-07-19 20:00:00,F2206,118.127,24.31,11.13276752827755
2015-07-20 08:00:00,2015-07-20 20:00:00,F2206,118.127,24.31,10.575554445445505
2015-07-21 08:00:00,2015-07-21 20:00:00,F2206,118.127,24.31,11.453774278422433
2015-07-22 08:00:00,2015-07-22 20:00:00,F2206,118.127,24.31,8.278816603108693
2015-07-23 08:00:00,2015-07-23 20:00:00,F2206,118.127,24.31,8.128886633833076
2015-07-24 08:00:00,2015-07-24 20:00:00,F2206,118.127,24.31,6.138670781447407
2015-07-25 08:00:00,2015-07-25 20:00:00,F2206,118.127,24.31,5.982206822747352
2015-07-26 08:00:00,2015-07-26 20:00:00,F2206,118.127,24.31,5.67053869641401
2015-07-27 08:00:00,2015-07-27 20:00:00,F2206,118.127,24.31,5.045507166218389
2015-07-28 08:00:00,2015-07-28 20:00:00,F2206,118.127,24.31,5.689474033241968
2015-07-29 08:00:00,2015-07-29 20:00:00,F2206,118.127,24.31,4.231973060877944
2015-07-30 08:00:00,2015-07-30 20:00:00,F2206,118.127,24.31,3.6687433736129824
2015-08-01 08:00:00,2015-08-01 20:00:00,F2206,118.127,24.31,5.03754725794999
2015-08-02 08:00:00,2015-08-02 20:00:00,F2206,118.127,24.31,4.665191880087588
2015-08-03 08:00:00,2015-08-03 20:00:00,F2206,118.127,24.31,4.992034337824377
2015-08-04 08:00:00,2015-08-04 20:00:00,F2206,118.127,24.31,3.6473593585000574
2015-08-05 08:00:00,2015-08-05 20:00:00,F2206,118.127,24.31,2.9896109558800084
2015-08-06 08:00:00,2015-08-06 20:00:00,F2206,118.127,24.31,6.7207224853520895
2015-08-07 08:00:00,2015-08-07 20:00:00,F2206,118.127,24.31,10.734001238187421
2015-08-08 08:00:00,2015-08-08 20:00:00,F2206,118.127,24.31,12.98165548597999
2015-08-09 08:00:00,2015-08-09 20:00:00,F2206,118.127,24.31,9.521650407469856
2015-08-10 08:00:00,2015-08-10 20:00:00,F2206,118.127,24.31,5.861310162265598
2015-08-11 08:00:00,2015-08-11 20:00:00,F2206,118.127,24.31,5.276183108941657
2015-08-12 08:00:00,2015-08-12 20:00:00,F2206,118.127,24.31,5.4962290040930215
2015-08-13 08:00:00,2015-08-13 20:00:00,F2206,118.127,24.31,7.064890142691003
2015-08-14 08:00:00,2015-08-14 20:00:00,F2206,118.127,24.31,5.546899886868749
2015-08-15 08:00:00,2015-08-15 20:00:00,F2206,118.127,24.31,5.916526340794087
2015-08-16 08:00:00,2015-08-16 20:00:00,F2206,118.127,24.31,4.433375477128209
2015-08-17 08:00:00,2015-08-17 20:00:00,F2206,118.127,24.31,2.5185152687613406
2015-08-18 08:00:00,2015-08-18 20:00:00,F2206,118.127,24.31,4.545339158834039
2015-08-19 08:00:00,2015-08-19 20:00:00,F2206,118.127,24.31,3.9403791030459
2015-08-20 08:00:00,2015-08-20 20:00:00,F2206,118.127,24.31,5.141739008070223
2015-08-21 08:00:00,2015-08-21 20:00:00,F2206,118.127,24.31,8.71144068328456
2015-08-22 08:00:00,2015-08-22 20:00:00,F2206,118.127,24.31,7.529033169533021
2015-08-23 08:00:00,2015-08-23 20:00:00,F2206,118.127,24.31,4.58885514266228
2015-08-24 08:00:00,2015-08-24 20:00:00,F2206,118.127,24.31,2.7401028778356675
2015-08-25 08:00:00,2015-08-25 20:00:00,F2206,118.127,24.31,3.961397559239503
2015-08-26 08:00:00,2015-08-26 20:00:00,F2206,118.127,24.31,5.534536754538102
2015-08-27 08:00:00,2015-08-27 20:00:00,F2206,118.127,24.31,2.3002013780058563
2015-08-28 08:00:00,2015-08-28 20:00:00,F2206,118.127,24.31,5.437060763352032
2015-08-29 08:00:00,2015-08-29 20:00:00,F2206,118.127,24.31,4.719186372416042
2015-08-30 08:00:00,2015-08-30 20:00:00,F2206,118.127,24.31,6.249868045861753
2015-08-31 08:00:00,2015-08-31 20:00:00,F2206,118.127,24.31,2.9681309987021534
2015-09-01 08:00:00,2015-09-01 20:00:00,F2206,118.127,24.31,2.9899080196586163
2015-09-03 08:00:00,2015-09-03 20:00:00,F2206,118.127,24.31,2.4709618625181764
2015-09-04 08:00:00,2015-09-04 20:00:00,F2206,118.127,24.31,4.720450256310581
2015-09-05 08:00:00,2015-09-05 20:00:00,F2206,118.127,24.31,6.564555089109467
2015-09-06 08:00:00,2015-09-06 20:00:00,F2206,118.127,24.31,7.1932433468269075
2015-09-07 08:00:00,2015-09-07 20:00:00,F2206,118.127,24.31,7.316940854588294
2015-09-08 08:00:00,2015-09-08 20:00:00,F2206,118.127,24.31,8.375905664245265
2015-09-09 08:00:00,2015-09-09 20:00:00,F2206,118.127,24.31,6.751374122846912
2015-09-10 08:00:00,2015-09-10 20:00:00,F2206,118.127,24.31,6.6056047753806295
2015-09-11 08:00:00,2015-09-11 20:00:00,F2206,118.127,24.31,5.315385593100729
2015-09-12 08:00:00,2015-09-12 20:00:00,F2206,118.127,24.31,9.688574262670492
2015-09-14 08:00:00,2015-09-14 20:00:00,F2206,118.127,24.31,8.594567816588485
2015-09-15 08:00:00,2015-09-15 20:00:00,F2206,118.127,24.31,7.091225667488263
2015-09-16 08:00:00,2015-09-16 20:00:00,F2206,118.127,24.31,7.129712075724464
2015-09-17 08:00:00,2015-09-17 20:00:00,F2206,118.127,24.31,6.536119088165687
2015-09-18 08:00:00,2015-09-18 20:00:00,F2206,118.127,24.31,4.7272252652934155
2015-09-19 08:00:00,2015-09-19 20:00:00,F2206,118.127,24.31,5.679108161068415
2015-09-20 08:00:00,2015-09-20 20:00:00,F2206,118.127,24.31,5.238479304802987
2015-09-21 08:00:00,2015-09-21 20:00:00,F2206,118.127,24.31,6.32802592194806
2015-09-22 08:00:00,2015-09-22 20:00:00,F2206,118.127,24.31,2.47502178320825
2015-09-23 08:00:00,2015-09-23 20:00:00,F2206,118.127,24.31,2.8558963098884216
2015-09-24 08:00:00,2015-09-24 20:00:00,F2206,118.127,24.31,5.890048593114947
2015-09-25 08:00:00,2015-09-25 20:00:00,F2206,118.127,24.31,6.9855636231430625
2015-09-26 08:00:00,2015-09-26 20:00:00,F2206,118.127,24.31,8.415043449666774
2015-09-27 08:00:00,2015-09-27 20:00:00,F2206,118.127,24.31,7.663415088707879
2015-09-28 08:00:00,2015-09-28 20:00:00,F2206,118.127,24.31,13.58111534067041
2015-09-29 08:00:00,2015-09-29 20:00:00,F2206,118.127,24.31,8.013379690722134
2015-09-30 08:00:00,2015-09-30 20:00:00,F2206,118.127,24.31,3.064571577440812
2015-10-01 08:00:00,2015-10-01 20:00:00,F2206,118.127,24.31,10.402367408424144
2015-10-02 08:00:00,2015-10-02 20:00:00,F2206,118.127,24.31,7.837091878614744
2015-10-03 08:00:00,2015-10-03 20:00:00,F2206,118.127,24.31,8.325612178192591
2015-10-04 08:00:00,2015-10-04 20:00:00,F2206,118.127,24.31,6.065992698745448
2015-10-05 08:00:00,2015-10-05 20:00:00,F2206,118.127,24.31,7.470833707424291
2015-10-06 08:00:00,2015-10-06 20:00:00,F2206,118.127,24.31,7.261740230463295
2015-10-07 08:00:00,2015-10-07 20:00:00,F2206,118.127,24.31,2.8236132587794778
2015-10-08 08:00:00,2015-10-08 20:00:00,F2206,118.127,24.31,8.424627824655168
2015-10-09 08:00:00,2015-10-09 20:00:00,F2206,118.127,24.31,7.837761292462924
2015-10-10 08:00:00,2015-10-10 20:00:00,F2206,118.127,24.31,7.174289235020508
2015-10-11 08:00:00,2015-10-11 20:00:00,F2206,118.127,24.31,9.163383695382255
2015-10-12 08:00:00,2015-10-12 20:00:00,F2206,118.127,24.31,9.425426992466988
2015-10-13 08:00:00,2015-10-13 20:00:00,F2206,118.127,24.31,9.324877865198903
2015-10-14 08:00:00,2015-10-14 20:00:00,F2206,118.127,24.31,8.450363210810519
2015-10-15 08:00:00,2015-10-15 20:00:00,F2206,118.127,24.31,9.603320895537344
2015-10-16 08:00:00,2015-10-16 20:00:00,F2206,118.127,24.31,11.358924119421037
2015-10-17 08:00:00,2015-10-17 20:00:00,F2206,118.127,24.31,9.925884016521538
2015-10-18 08:00:00,2015-10-18 20:00:00,F2206,118.127,24.31,10.003073081080641
2015-10-19 08:00:00,2015-10-19 20:00:00,F2206,118.127,24.31,8.755630488942963
2015-10-20 08:00:00,2015-10-20 20:00:00,F2206,118.127,24.31,9.1161523692301
