now_time,predict_time,id,lon,lat,10UV
2015-07-01 08:00:00,2015-07-06 20:00:00,59321,117.533,23.75,1.6801838187030296
2015-07-02 08:00:00,2015-07-07 20:00:00,59321,117.533,23.75,7.035610288439014
2015-07-03 08:00:00,2015-07-08 20:00:00,59321,117.533,23.75,6.1745726297491075
2015-07-04 08:00:00,2015-07-09 20:00:00,59321,117.533,23.75,4.718679658346969
2015-07-05 08:00:00,2015-07-10 20:00:00,59321,117.533,23.75,3.118070555451041
2015-07-06 08:00:00,2015-07-11 20:00:00,59321,117.533,23.75,8.805390451498923
2015-07-07 08:00:00,2015-07-12 20:00:00,59321,117.533,23.75,8.167358240906308
2015-07-08 08:00:00,2015-07-13 20:00:00,59321,117.533,23.75,4.436756701041652
2015-07-09 08:00:00,2015-07-14 20:00:00,59321,117.533,23.75,3.16524238280275
2015-07-10 08:00:00,2015-07-15 20:00:00,59321,117.533,23.75,1.5928550227989
2015-07-11 08:00:00,2015-07-16 20:00:00,59321,117.533,23.75,5.004984456139219
2015-07-12 08:00:00,2015-07-17 20:00:00,59321,117.533,23.75,2.8295254905171734
2015-07-13 08:00:00,2015-07-18 20:00:00,59321,117.533,23.75,5.162689035117411
2015-07-14 08:00:00,2015-07-19 20:00:00,59321,117.533,23.75,6.11629694306757
2015-07-15 08:00:00,2015-07-20 20:00:00,59321,117.533,23.75,6.558659651596543
2015-07-16 08:00:00,2015-07-21 20:00:00,59321,117.533,23.75,12.678127880663705
2015-07-17 08:00:00,2015-07-22 20:00:00,59321,117.533,23.75,8.072870178000999
2015-07-18 08:00:00,2015-07-23 20:00:00,59321,117.533,23.75,8.942192324638938
2015-07-19 08:00:00,2015-07-24 20:00:00,59321,117.533,23.75,8.993466171245542
2015-07-20 08:00:00,2015-07-25 20:00:00,59321,117.533,23.75,8.35753856526039
2015-07-21 08:00:00,2015-07-26 20:00:00,59321,117.533,23.75,5.557329330960985
2015-07-22 08:00:00,2015-07-27 20:00:00,59321,117.533,23.75,4.072352256863702
2015-07-23 08:00:00,2015-07-28 20:00:00,59321,117.533,23.75,5.0881668582564386
2015-07-24 08:00:00,2015-07-29 20:00:00,59321,117.533,23.75,3.925155020601493
2015-07-25 08:00:00,2015-07-30 20:00:00,59321,117.533,23.75,3.347582638417127
2015-07-26 08:00:00,2015-07-31 20:00:00,59321,117.533,23.75,3.738535536528482
2015-07-27 08:00:00,2015-08-01 20:00:00,59321,117.533,23.75,4.313996011189552
