now_time,predict_time,id,lon,lat,10FG6
2017-01-01 08:00:00,2017-01-02 20:00:00,F6060,117.689,23.533,14.378337572100325
2017-01-02 08:00:00,2017-01-03 20:00:00,F6060,117.689,23.533,13.899725450696176
2017-01-03 08:00:00,2017-01-04 20:00:00,F6060,117.689,23.533,8.111329729727403
2017-01-04 08:00:00,2017-01-05 20:00:00,F6060,117.689,23.533,5.391153416188973
2017-01-05 08:00:00,2017-01-06 20:00:00,F6060,117.689,23.533,11.580873790328646
2017-01-06 08:00:00,2017-01-07 20:00:00,F6060,117.689,23.533,5.589724614768548
2017-01-07 08:00:00,2017-01-08 20:00:00,F6060,117.689,23.533,15.78286760913388
2017-01-08 08:00:00,2017-01-09 20:00:00,F6060,117.689,23.533,17.22731738658447
2017-01-09 08:00:00,2017-01-10 20:00:00,F6060,117.689,23.533,17.626424474359396
2017-01-10 08:00:00,2017-01-11 20:00:00,F6060,117.689,23.533,15.307228501011279
2017-01-11 08:00:00,2017-01-12 20:00:00,F6060,117.689,23.533,14.649209068947261
2017-01-12 08:00:00,2017-01-13 20:00:00,F6060,117.689,23.533,18.836442945763775
2017-01-13 08:00:00,2017-01-14 20:00:00,F6060,117.689,23.533,19.828955090643813
2017-01-14 08:00:00,2017-01-15 20:00:00,F6060,117.689,23.533,18.16194810245252
2017-01-15 08:00:00,2017-01-16 20:00:00,F6060,117.689,23.533,17.51894887606959
2017-01-16 08:00:00,2017-01-17 20:00:00,F6060,117.689,23.533,14.274260669595385
2017-01-17 08:00:00,2017-01-18 20:00:00,F6060,117.689,23.533,13.628608922479986
2017-01-18 08:00:00,2017-01-19 20:00:00,F6060,117.689,23.533,15.774296893131016
2017-01-19 08:00:00,2017-01-20 20:00:00,F6060,117.689,23.533,19.312629762367266
2017-01-20 08:00:00,2017-01-21 20:00:00,F6060,117.689,23.533,15.652276542421813
2017-01-21 08:00:00,2017-01-22 20:00:00,F6060,117.689,23.533,19.721241004353192
2017-01-22 08:00:00,2017-01-23 20:00:00,F6060,117.689,23.533,20.565620241176585
2017-01-23 08:00:00,2017-01-24 20:00:00,F6060,117.689,23.533,19.85223256459781
2017-01-24 08:00:00,2017-01-25 20:00:00,F6060,117.689,23.533,18.386882323043586
2017-01-25 08:00:00,2017-01-26 20:00:00,F6060,117.689,23.533,14.42744420048142
2017-01-26 08:00:00,2017-01-27 20:00:00,F6060,117.689,23.533,13.764928730972686
2017-01-27 08:00:00,2017-01-28 20:00:00,F6060,117.689,23.533,9.844509574183693
2017-01-28 08:00:00,2017-01-29 20:00:00,F6060,117.689,23.533,4.236621705266528
