now_time,predict_time,id,lon,lat,10FG6
2017-01-01 08:00:00,2017-01-09 20:00:00,59320,117.15,23.767,8.009190061087024
2017-01-02 08:00:00,2017-01-10 20:00:00,59320,117.15,23.767,7.281770482624911
2017-01-03 08:00:00,2017-01-11 20:00:00,59320,117.15,23.767,10.508289483481716
2017-01-04 08:00:00,2017-01-12 20:00:00,59320,117.15,23.767,6.239848829238436
2017-01-05 08:00:00,2017-01-13 20:00:00,59320,117.15,23.767,8.793118061176724
2017-01-06 08:00:00,2017-01-14 20:00:00,59320,117.15,23.767,9.046966310049738
2017-01-07 08:00:00,2017-01-15 20:00:00,59320,117.15,23.767,9.37849251318513
2017-01-08 08:00:00,2017-01-16 20:00:00,59320,117.15,23.767,9.43893402075721
2017-01-09 08:00:00,2017-01-17 20:00:00,59320,117.15,23.767,6.139224806672424
2017-01-10 08:00:00,2017-01-18 20:00:00,59320,117.15,23.767,9.225667077077013
2017-01-11 08:00:00,2017-01-19 20:00:00,59320,117.15,23.767,5.7843349739045085
2017-01-12 08:00:00,2017-01-20 20:00:00,59320,117.15,23.767,5.671208331156875
2017-01-13 08:00:00,2017-01-21 20:00:00,59320,117.15,23.767,7.1337946760401385
2017-01-14 08:00:00,2017-01-22 20:00:00,59320,117.15,23.767,6.6794421626457545
2017-01-15 08:00:00,2017-01-23 20:00:00,59320,117.15,23.767,10.367431582390136
2017-01-16 08:00:00,2017-01-24 20:00:00,59320,117.15,23.767,8.045871571011729
2017-01-17 08:00:00,2017-01-25 20:00:00,59320,117.15,23.767,6.861614685526245
2017-01-18 08:00:00,2017-01-26 20:00:00,59320,117.15,23.767,4.7405920216998085
2017-01-19 08:00:00,2017-01-27 20:00:00,59320,117.15,23.767,6.75272951750094
2017-01-20 08:00:00,2017-01-28 20:00:00,59320,117.15,23.767,9.24986381407415
2017-01-21 08:00:00,2017-01-29 20:00:00,59320,117.15,23.767,7.346910107146837
2017-01-22 08:00:00,2017-01-30 20:00:00,59320,117.15,23.767,10.997358945094836
2017-01-23 08:00:00,2017-01-31 20:00:00,59320,117.15,23.767,4.89380066219328
2017-01-24 08:00:00,2017-02-01 20:00:00,59320,117.15,23.767,4.974996374641301
2017-01-25 08:00:00,2017-02-02 20:00:00,59320,117.15,23.767,7.062817603206607
