now_time,predict_time,id,lon,lat,10UV
2015-07-01 20:00:00,2015-07-09 08:00:00,59322,117.35,23.967,1.3201913956720417
2015-07-02 20:00:00,2015-07-10 08:00:00,59322,117.35,23.967,4.510802756736316
2015-07-03 20:00:00,2015-07-11 08:00:00,59322,117.35,23.967,0.7990889786979019
2015-07-04 20:00:00,2015-07-12 08:00:00,59322,117.35,23.967,2.7936110834397487
2015-07-05 20:00:00,2015-07-13 08:00:00,59322,117.35,23.967,2.168114969414508
2015-07-06 20:00:00,2015-07-14 08:00:00,59322,117.35,23.967,1.401532041600374
2015-07-07 20:00:00,2015-07-15 08:00:00,59322,117.35,23.967,1.5648256129903582
2015-07-08 20:00:00,2015-07-16 08:00:00,59322,117.35,23.967,2.185761996915032
2015-07-09 20:00:00,2015-07-17 08:00:00,59322,117.35,23.967,1.7616791667310885
2015-07-10 20:00:00,2015-07-18 08:00:00,59322,117.35,23.967,1.5093064235001403
2015-07-11 20:00:00,2015-07-19 08:00:00,59322,117.35,23.967,2.505593402642461
2015-07-12 20:00:00,2015-07-20 08:00:00,59322,117.35,23.967,1.9669135101248865
2015-07-13 20:00:00,2015-07-21 08:00:00,59322,117.35,23.967,2.4435977681547136
2015-07-14 20:00:00,2015-07-22 08:00:00,59322,117.35,23.967,3.691976427050016
2015-07-15 20:00:00,2015-07-23 08:00:00,59322,117.35,23.967,4.310469302050148
2015-07-16 20:00:00,2015-07-24 08:00:00,59322,117.35,23.967,4.2744988084589775
2015-07-17 20:00:00,2015-07-25 08:00:00,59322,117.35,23.967,1.916656328370712
2015-07-18 20:00:00,2015-07-26 08:00:00,59322,117.35,23.967,2.2021994240734424
2015-07-19 20:00:00,2015-07-27 08:00:00,59322,117.35,23.967,3.1113442040244537
2015-07-20 20:00:00,2015-07-28 08:00:00,59322,117.35,23.967,3.296675115046717
2015-07-21 20:00:00,2015-07-29 08:00:00,59322,117.35,23.967,2.7063075832853043
2015-07-22 20:00:00,2015-07-30 08:00:00,59322,117.35,23.967,1.5493902629065237
2015-07-23 20:00:00,2015-07-31 08:00:00,59322,117.35,23.967,2.4335719185623126
2015-07-24 20:00:00,2015-08-01 08:00:00,59322,117.35,23.967,1.7023983782898793
2015-07-25 20:00:00,2015-08-02 08:00:00,59322,117.35,23.967,1.4000904045825076
2015-07-26 20:00:00,2015-08-03 08:00:00,59322,117.35,23.967,1.8818210309639047
2015-07-27 20:00:00,2015-08-04 08:00:00,59322,117.35,23.967,1.8049880445776951
